"slice_pos","pi_slice","id","league_id","league_name","league_abbreviation","season_id","season_name","game_id","game_slug","home_team_id","home_team_name","home_team_location","home_team_nickname","home_team_abbreviation","away_team_id","away_team_name","away_team_location","away_team_nickname","away_team_abbreviation","interval_type","inning","clock_seconds","inning_half","home_team_score","away_team_score","total_score","home_away_score_pair","away_home_score_pair","home_team_outcome","away_team_outcome","is_over","started_at","home_team_final_score","away_team_final_score","r"
1092,"30","621e6456-52f0-4cdf-a5b9-041b4ef2e1cc","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","16f11b66-f875-4989-831b-5c769b247017","mlb-2017-sea-tor-2017-05-12-1907","2863bb0d-90f6-4ae2-93ca-e89cda3255ee","Toronto","Toronto","Blue Jays","TOR","eeb2db44-7894-483e-a9a7-373fb80d8e91","Seattle","Seattle","Mariners","SEA","regularseason",5,0,"top",3,0,3,"30","03","win","loss",FALSE,"2017-05-13 04:07:00+00",4,0,1
1093,"16","4fc7757b-0df8-476c-ad75-9942b31f2169","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","e7637005-8da2-4dc5-91dd-1c3c0531818e","mlb-2017-chc-phi-2017-08-25-1905","94acb560-6d9c-4b89-a32c-7fb817ad7aa7","Philadelphia","Philadelphia","Phillies","PHI","fdbaa7e1-bfd6-4b94-a0b2-323884d54a11","Chi. Cubs","Chicago","Cubs","CHC","regularseason",3,30,"bottom",6,1,7,"61","16","win","loss",FALSE,"2017-08-26 04:05:00+00",7,1,1
1094,"17","d6bf28d4-3275-42c4-9254-bc1949c70424","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","508f7fd8-a4a0-4047-a60d-3e9e7f1eebb0","2016","95a5bcd2-cfc0-4c43-9069-558c536e101a","mlb-2016-tex-oak-2016-09-25-1305","9ccdfc26-a7e7-4bcb-8879-3e77d391d58f","Oakland","Oakland","Athletics","OAK","2c14a8f0-577f-490f-9186-cc3742412d1c","Texas","Texas","Rangers","TEX","regularseason",7,30,"bottom",7,1,8,"71","17","win","loss",FALSE,"2016-09-26 01:05:00+00",7,1,1
1095,"53","41f48709-9798-4331-b38f-d6582da0528c","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","53f962f9-0761-468a-a914-eddca5a836f0","mlb-2018-col-cin-2018-06-6-1910","84e287b3-8aa1-4cb5-bcce-6a0e8ba97f91","Cincinnati","Cincinnati","Reds","CIN","0220ab72-3a17-4a65-8872-72454aeb828d","Colorado","Colorado","Rockies","COL","regularseason",6,0,"top",3,5,8,"35","53","loss","win",FALSE,"2018-06-07 04:10:00+00",3,6,1
1096,"92","3508e273-17d5-4b53-9d6d-c21c1b88ae3d","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","59aea483-78b6-4a4b-b1f4-a62eb4f77780","mlb-2017-atl-laa-2017-05-30-1907","e21a2701-cd76-4589-ac85-6a71e7c53252","LA Angels","Los Angeles","Angels","LAA","e0aa8528-46d5-41a4-95fe-50f0a2e3a761","Atlanta","Atlanta","Braves","ATL","regularseason",4,0,"top",9,2,11,"92","29","win","loss",FALSE,"2017-05-31 07:07:00+00",9,3,1
1097,"84","8d5d64b6-6d03-46e5-b1df-a81d8243b6ca","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","5f1c52ef-445f-4ace-b3fb-ed5a7f510f0a","mlb-2017-mia-sea-2017-04-19-1240","eeb2db44-7894-483e-a9a7-373fb80d8e91","Seattle","Seattle","Mariners","SEA","4b88dffe-8ac6-40ff-bb34-36ab8ecf1fde","Miami","Miami","Marlins","MIA","regularseason",6,0,"top",8,4,12,"84","48","win","loss",FALSE,"2017-04-20 00:40:00+00",10,5,1
1098,"68","845b46bf-834c-47ec-94b5-470c24d5f949","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","967a3521-5a34-4e58-ac85-2689f853207c","mlb-2018-phi-tor-2018-08-25-1607","2863bb0d-90f6-4ae2-93ca-e89cda3255ee","Toronto","Toronto","Blue Jays","TOR","94acb560-6d9c-4b89-a32c-7fb817ad7aa7","Philadelphia","Philadelphia","Phillies","PHI","regularseason",9,0,"top",8,6,14,"86","68","win","loss",FALSE,"2018-08-26 01:07:00+00",8,6,1
1099,"13","e7122835-eacb-4d71-bfc6-e1c17293db17","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","38268287-32a8-494a-83d2-9a39c5b5ad9b","mlb-2018-nym-was-2018-08-1-1205","9ebc3cf3-9559-4b74-b8ad-f15f2c5eae71","Washington","Washington","Nationals","WAS","fb65f6d2-6de5-4596-981b-6d9bcb5d9e7d","NY Mets","New York","Mets","NYM","regularseason",7,0,"top",3,1,4,"31","13","win","loss",FALSE,"2018-08-01 21:05:00+00",5,3,1
1100,"82","4eda830d-862a-47e6-9149-eb5a956f5d9f","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","4eda830d-862a-47e6-9149-eb5a956f5d9f","mlb-2018-cin-stl-2018-07-14-1510","26345a1d-a856-48be-a53b-262367b5437e","St. Louis","St. Louis","Cardinals","STL","84e287b3-8aa1-4cb5-bcce-6a0e8ba97f91","Cincinnati","Cincinnati","Reds","CIN","regularseason",9,30,"end",2,8,10,"28","82","loss","win",TRUE,"2018-07-15 01:10:00+00",2,8,1
1101,"68","47cb2c50-b6b7-4db1-b9e4-d335862ebd43","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","dad32232-83e9-42d6-8487-cb15183aebf3","mlb-2017-sd-ari-2017-09-8-1840","09dc1f54-cf05-4486-8135-80bb0090fde1","Arizona","Arizona","Diamondbacks","ARI","418391e8-4725-420d-9303-bd1736c59d7a","San Diego","San Diego","Padres","SD","regularseason",6,30,"bottom",6,8,14,"68","86","loss","win",FALSE,"2017-09-09 06:40:00+00",6,10,1
1102,"68","029ba5b4-b84e-40c6-8020-1394e1dc7242","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","01df9d87-75a6-4d8b-a373-753122cd9f27","mlb-2017-cle-hou-2017-05-21-1310","1dbbb4a3-d8ca-42cb-829f-29551d482645","Houston","Houston","Astros","HOU","c5fefa38-a256-43fe-8147-008c0f8c2f15","Cleveland","Cleveland","Indians","CLE","regularseason",9,30,"bottom",6,8,14,"68","86","loss","win",FALSE,"2017-05-21 23:10:00+00",6,8,1
1103,"38","b79da99d-e122-47c7-9810-12657705beba","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","22d9d5a8-a0d7-4a22-aa1a-387c994430ba","mlb-2018-mil-chw-2018-06-1-1910","8572e355-63b6-440c-8cb0-8ef52144b993","Chi. White Sox","Chicago","White Sox","CHW","d6c517b0-78de-4834-8d36-b6e63b3224ee","Milwaukee","Milwaukee","Brewers","MIL","regularseason",9,0,"top",8,3,11,"83","38","win","loss",FALSE,"2018-06-02 05:10:00+00",8,3,1
1104,"68","b66f4f6f-3d16-40aa-a31e-21e7755cf572","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","69405866-1c7c-4882-ac4c-5ae8a4634830","mlb-2018-nl-al-2018-07-17-2000","1b0c6ec7-0813-4619-b6f8-a97ff8246c8d","National League","National League","All-Stars","NL","b72f4490-e444-43ec-87c6-eea8f6734dde","American League","American League","All-Stars","AL","regularseason",10,30,"bottom",6,8,14,"68","86","loss","win",FALSE,"2018-07-18 05:00:00+00",6,8,1
1105,"94","03bc3259-7e22-4ce2-9455-a0a6d4a7c25f","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","113bb467-da54-4c56-9543-1ce5d3fb6e1f","mlb-2018-la-sd-2018-04-18-1910","418391e8-4725-420d-9303-bd1736c59d7a","San Diego","San Diego","Padres","SD","f53d7ed3-1ebe-4e02-979d-6e51c0f5fb18","LA Dodgers","Los Angeles","Dodgers","LA","regularseason",7,0,"top",4,9,13,"49","94","loss","win",FALSE,"2018-04-19 07:10:00+00",4,13,1
1106,"27","2552b8dc-b56e-42b4-ae47-8a0677b7a268","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","bd7e5791-db51-4193-b8fd-e5d2d20300dc","mlb-2017-stl-bal-2017-06-18-1335","4745e78b-83e2-4296-ae11-d1330e665667","Baltimore","Baltimore","Orioles","BAL","26345a1d-a856-48be-a53b-262367b5437e","St. Louis","St. Louis","Cardinals","STL","regularseason",6,0,"top",7,2,9,"72","27","win","loss",FALSE,"2017-06-18 22:35:00+00",8,5,1
1107,"74","11f0e7cd-e6b2-438e-a38d-3b9f81cd2874","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","5bda5b3b-ac78-467f-8def-b6932eaee33b","mlb-2017-was-oak-2017-06-3-1305","9ccdfc26-a7e7-4bcb-8879-3e77d391d58f","Oakland","Oakland","Athletics","OAK","9ebc3cf3-9559-4b74-b8ad-f15f2c5eae71","Washington","Washington","Nationals","WAS","regularseason",6,0,"top",7,4,11,"74","47","win","loss",FALSE,"2017-06-04 01:05:00+00",10,4,1
1108,"15","2d75146d-dffa-4aa7-9900-ddc654a4aceb","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","749b55dd-2933-4f9c-85d6-20398ea90ca8","mlb-2017-laa-kc-2017-04-14-1915","8a72ea07-afce-4907-9e6a-13b3f4e9d378","Kansas City","Kansas City","Royals","KC","e21a2701-cd76-4589-ac85-6a71e7c53252","LA Angels","Los Angeles","Angels","LAA","regularseason",4,30,"bottom",5,1,6,"51","15","win","loss",FALSE,"2017-04-15 05:15:00+00",7,1,1
1109,"59","8873d71f-2eaa-4dc3-97f0-f189770fac7d","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","61789962-295e-482e-8e93-f4f5e58cb6be","mlb-2017-nyy-tb-2017-05-20-1610","6fb020e3-2ac1-409f-a1d0-5b081ef349a4","Tampa Bay","Tampa Bay","Rays","TB","a7768b3c-3700-41a8-b97d-4670e044d036","NY Yankees","New York","Yankees","NYY","regularseason",9,0,"top",9,5,14,"95","59","win","loss",FALSE,"2017-05-21 01:10:00+00",9,5,1
1110,"91","9e05dcbd-aacf-40f5-b301-3055d41b5227","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","0dc49396-c3c2-4b6f-a649-c4c2450ac2d0","mlb-2017-kc-min-2017-04-5-1210","8256c5cd-476c-4af3-8c26-059b0fd8ddcf","Minnesota","Minnesota","Twins","MIN","8a72ea07-afce-4907-9e6a-13b3f4e9d378","Kansas City","Kansas City","Royals","KC","regularseason",7,30,"bottom",9,1,10,"91","19","win","loss",FALSE,"2017-04-05 22:10:00+00",9,1,1
1111,"85","80590160-e827-42ed-9958-69ecd67a5b87","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","89e747c7-cc5c-4610-8877-5aefcd548e52","mlb-2018-sea-laa-2018-07-29-1307","e21a2701-cd76-4589-ac85-6a71e7c53252","LA Angels","Los Angeles","Angels","LAA","eeb2db44-7894-483e-a9a7-373fb80d8e91","Seattle","Seattle","Mariners","SEA","regularseason",8,30,"bottom",5,8,13,"58","85","loss","win",FALSE,"2018-07-30 01:07:00+00",5,8,1
1112,"59","0b4f7c64-1211-4497-8aff-f18467f40c64","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","270791c6-13c2-4a9b-adf5-c0547f69102d","mlb-2017-la-ari-2017-04-22-1710","09dc1f54-cf05-4486-8135-80bb0090fde1","Arizona","Arizona","Diamondbacks","ARI","f53d7ed3-1ebe-4e02-979d-6e51c0f5fb18","LA Dodgers","Los Angeles","Dodgers","LA","regularseason",8,0,"top",9,5,14,"95","59","win","loss",FALSE,"2017-04-23 05:10:00+00",11,5,1
1113,"25","2957d646-52e5-4979-b025-1017346b06b6","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","d0d369d6-1b4f-4b4b-a0aa-037ee967578e","mlb-2017-sea-hou-2017-09-15-1910","1dbbb4a3-d8ca-42cb-829f-29551d482645","Houston","Houston","Astros","HOU","eeb2db44-7894-483e-a9a7-373fb80d8e91","Seattle","Seattle","Mariners","SEA","regularseason",8,30,"bottom",5,2,7,"52","25","win","loss",FALSE,"2017-09-16 05:10:00+00",5,2,1
1114,"24","f8679f4f-f001-4486-8bd8-c5701bb95fea","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","75683e1d-c7e6-4452-afa0-961400e5f746","mlb-2018-oak-kc-2018-06-2-1315","8a72ea07-afce-4907-9e6a-13b3f4e9d378","Kansas City","Kansas City","Royals","KC","9ccdfc26-a7e7-4bcb-8879-3e77d391d58f","Oakland","Oakland","Athletics","OAK","regularseason",4,30,"bottom",4,2,6,"42","24","win","loss",FALSE,"2018-06-02 23:15:00+00",5,4,1
1115,"59","d3e7c967-ad63-4bbc-bfe6-1937212f3b2d","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","cd21e0f6-e159-4ad1-b287-fd0f4321079e","mlb-2018-col-tex-2018-06-15-1905","2c14a8f0-577f-490f-9186-cc3742412d1c","Texas","Texas","Rangers","TEX","0220ab72-3a17-4a65-8872-72454aeb828d","Colorado","Colorado","Rockies","COL","regularseason",9,0,"top",5,9,14,"59","95","loss","win",FALSE,"2018-06-16 05:05:00+00",5,9,1
1116,"53","04243bc6-6287-4165-bb22-7119f752957c","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","508f7fd8-a4a0-4047-a60d-3e9e7f1eebb0","2016","d5577b4f-b7b3-46ac-bf21-6447d1545ee4","mlb-2016-mil-tex-2016-09-28-1905","2c14a8f0-577f-490f-9186-cc3742412d1c","Texas","Texas","Rangers","TEX","d6c517b0-78de-4834-8d36-b6e63b3224ee","Milwaukee","Milwaukee","Brewers","MIL","regularseason",3,30,"bottom",3,5,8,"35","53","win","loss",FALSE,"2016-09-29 05:05:00+00",8,5,1
1117,"95","f065a343-55e9-46b0-9585-052ca92d6888","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","e32ea856-17a3-4021-b080-783c01be1537","mlb-2017-atl-tor-2017-05-16-1607","2863bb0d-90f6-4ae2-93ca-e89cda3255ee","Toronto","Toronto","Blue Jays","TOR","e0aa8528-46d5-41a4-95fe-50f0a2e3a761","Atlanta","Atlanta","Braves","ATL","regularseason",9,30,"bottom",5,9,14,"59","95","loss","win",FALSE,"2017-05-17 01:07:00+00",5,9,1
1118,"94","169bf006-023e-4700-8c5f-8329f1e7c0d8","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","0336e6b2-68df-4155-a171-61562d12d71c","mlb-2017-laa-hou-2017-06-9-1910","1dbbb4a3-d8ca-42cb-829f-29551d482645","Houston","Houston","Astros","HOU","e21a2701-cd76-4589-ac85-6a71e7c53252","LA Angels","Los Angeles","Angels","LAA","regularseason",9,30,"bottom",4,9,13,"49","94","loss","win",FALSE,"2017-06-10 05:10:00+00",4,9,1
1119,"31","f8729fc8-c399-4445-8b10-020ed482a0c6","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","ead4cd20-3409-44df-bb32-534073b4671f","mlb-2018-nyy-bal-2018-06-1-1905","4745e78b-83e2-4296-ae11-d1330e665667","Baltimore","Baltimore","Orioles","BAL","a7768b3c-3700-41a8-b97d-4670e044d036","NY Yankees","New York","Yankees","NYY","regularseason",6,0,"top",1,3,4,"13","31","loss","win",FALSE,"2018-06-02 04:05:00+00",1,4,1
1120,"04","54af0ef2-cb2f-414e-a0c4-1bea575e3f11","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","f9b21acb-9fb2-4d13-87b7-fed41d1f6a1b","mlb-2018-tb-was-2018-06-5-1905","9ebc3cf3-9559-4b74-b8ad-f15f2c5eae71","Washington","Washington","Nationals","WAS","6fb020e3-2ac1-409f-a1d0-5b081ef349a4","Tampa Bay","Tampa Bay","Rays","TB","regularseason",5,30,"bottom",4,0,4,"40","04","win","loss",FALSE,"2018-06-06 04:05:00+00",4,2,1
1121,"99","75e6d967-d724-42c5-9408-e19fc959b3ca","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","45149fe0-d7cb-476e-a1d7-64ae27437445","mlb-2017-sf-col-2017-06-15-1840","0220ab72-3a17-4a65-8872-72454aeb828d","Colorado","Colorado","Rockies","COL","6c498284-84e6-4e74-9f56-b934be3384d5","San Francisco","San Francisco","Giants","SF","regularseason",9,0,"top",9,9,18,"99","99","win","loss",FALSE,"2017-06-16 05:40:00+00",10,9,1
1122,"72","24dedca0-9538-44f1-bf8a-c12d9a1bf481","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","a4bba751-18bc-4cfb-bdbd-dba058a95ebc","mlb-2017-ari-sf-2017-09-17-1305","6c498284-84e6-4e74-9f56-b934be3384d5","San Francisco","San Francisco","Giants","SF","09dc1f54-cf05-4486-8135-80bb0090fde1","Arizona","Arizona","Diamondbacks","ARI","regularseason",9,0,"top",7,2,9,"72","27","win","loss",FALSE,"2017-09-18 01:05:00+00",7,2,1
1123,"52","6917c629-01a9-4eee-bd8b-d38a23465d8d","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","d0d369d6-1b4f-4b4b-a0aa-037ee967578e","mlb-2017-sea-hou-2017-09-15-1910","1dbbb4a3-d8ca-42cb-829f-29551d482645","Houston","Houston","Astros","HOU","eeb2db44-7894-483e-a9a7-373fb80d8e91","Seattle","Seattle","Mariners","SEA","regularseason",8,0,"top",5,2,7,"52","25","win","loss",FALSE,"2017-09-16 05:10:00+00",5,2,1
1124,"46","999e0c4a-7c2e-433d-9003-b309a121be41","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","999e0c4a-7c2e-433d-9003-b309a121be41","mlb-2018-mil-la-2018-08-1-1910","f53d7ed3-1ebe-4e02-979d-6e51c0f5fb18","LA Dodgers","Los Angeles","Dodgers","LA","d6c517b0-78de-4834-8d36-b6e63b3224ee","Milwaukee","Milwaukee","Brewers","MIL","regularseason",10,30,"end",6,4,10,"64","46","win","loss",TRUE,"2018-08-02 07:10:00+00",6,4,1
1125,"80","8c239b71-9743-4bf8-83bc-cfa0aaa344f6","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","1ecb52f7-b466-4699-90cd-5163ac024c73","mlb-2017-chw-min-2017-06-22-1210","8256c5cd-476c-4af3-8c26-059b0fd8ddcf","Minnesota","Minnesota","Twins","MIN","8572e355-63b6-440c-8cb0-8ef52144b993","Chi. White Sox","Chicago","White Sox","CHW","regularseason",5,30,"bottom",0,8,8,"08","80","loss","win",FALSE,"2017-06-22 22:10:00+00",0,9,1
1126,"84","9f683c00-9f25-4578-90b3-235d161162b8","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","806f3601-d27e-4835-bdf2-5bf9d809356e","mlb-2018-pit-det-2018-03-31-1310","9ab4bef1-ea26-456b-a018-bf2bde1f6599","Detroit","Detroit","Tigers","DET","0644a90f-96ca-4d20-b83a-a6008462f89c","Pittsburgh","Pittsburgh","Pirates","PIT","regularseason",8,30,"bottom",4,8,12,"48","84","loss","win",FALSE,"2018-04-02 03:10:00+00",6,8,1
1127,"59","3846ade5-4376-4fa8-a52e-4a0fa3dc483a","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","e32ea856-17a3-4021-b080-783c01be1537","mlb-2017-atl-tor-2017-05-16-1607","2863bb0d-90f6-4ae2-93ca-e89cda3255ee","Toronto","Toronto","Blue Jays","TOR","e0aa8528-46d5-41a4-95fe-50f0a2e3a761","Atlanta","Atlanta","Braves","ATL","regularseason",9,30,"bottom",5,9,14,"59","95","loss","win",FALSE,"2017-05-17 01:07:00+00",5,9,1
1128,"87","89e2c7c0-ba07-4341-bbcc-95f01b66fff4","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","78f5539c-4538-42f2-b633-0478d2faf217","mlb-2017-cle-cin-2017-05-23-1910","84e287b3-8aa1-4cb5-bcce-6a0e8ba97f91","Cincinnati","Cincinnati","Reds","CIN","c5fefa38-a256-43fe-8147-008c0f8c2f15","Cleveland","Cleveland","Indians","CLE","regularseason",9,0,"top",7,8,15,"78","87","loss","win",FALSE,"2017-05-24 04:10:00+00",7,8,1
1129,"27","104a171c-d6c6-4281-b10e-1f87fb294281","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","aa86f9b1-6f09-4314-a69f-00706f37a284","mlb-2017-det-oak-2017-05-5-1905","9ccdfc26-a7e7-4bcb-8879-3e77d391d58f","Oakland","Oakland","Athletics","OAK","9ab4bef1-ea26-456b-a018-bf2bde1f6599","Detroit","Detroit","Tigers","DET","regularseason",9,30,"bottom",2,7,9,"27","72","loss","win",FALSE,"2017-05-06 07:05:00+00",2,7,1
1130,"36","91aceeb6-f985-4c49-bb9f-9288d4182f6b","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","6eb3fcbe-25ae-4dae-b7f8-f99a3a773b0f","mlb-2017-nym-atl-2017-05-1-1935","e0aa8528-46d5-41a4-95fe-50f0a2e3a761","Atlanta","Atlanta","Braves","ATL","fb65f6d2-6de5-4596-981b-6d9bcb5d9e7d","NY Mets","New York","Mets","NYM","regularseason",4,30,"bottom",3,6,9,"36","63","loss","win",FALSE,"2017-05-02 04:35:00+00",5,7,1
1131,"44","87748a60-46b7-46fa-bc62-10605862090f","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","b36760b2-3e77-463d-a713-21327134a335","mlb-2018-mil-mia-2018-07-11-1910","4b88dffe-8ac6-40ff-bb34-36ab8ecf1fde","Miami","Miami","Marlins","MIA","d6c517b0-78de-4834-8d36-b6e63b3224ee","Milwaukee","Milwaukee","Brewers","MIL","regularseason",12,0,"top",4,4,8,"44","44","win","loss",FALSE,"2018-07-12 04:10:00+00",5,4,1
1132,"69","18a966d0-b098-4d20-9659-d534be70bd92","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","18a966d0-b098-4d20-9659-d534be70bd92","mlb-2018-nym-phi-2018-05-12-1905","94acb560-6d9c-4b89-a32c-7fb817ad7aa7","Philadelphia","Philadelphia","Phillies","PHI","fb65f6d2-6de5-4596-981b-6d9bcb5d9e7d","NY Mets","New York","Mets","NYM","regularseason",9,0,"end",9,6,15,"96","69","win","loss",TRUE,"2018-08-17 04:40:00+00",9,6,1
1133,"58","c6254d7c-a1e3-4d20-8216-8ebecab3cc78","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","c6254d7c-a1e3-4d20-8216-8ebecab3cc78","mlb-2017-sd-ari-2017-04-26-1840","09dc1f54-cf05-4486-8135-80bb0090fde1","Arizona","Arizona","Diamondbacks","ARI","418391e8-4725-420d-9303-bd1736c59d7a","San Diego","San Diego","Padres","SD","regularseason",9,30,"end",5,8,13,"58","85","loss","win",TRUE,"2017-04-27 06:40:00+00",5,8,1
1134,"48","a10bed50-68f2-4366-8e32-6c6d197ece92","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","7273bcc6-f05f-42e0-a860-e05c1e943078","2017","780ec2aa-96ef-469d-bce7-69ccc7eb8016","mlb-2017-was-col-2017-04-24-1840","0220ab72-3a17-4a65-8872-72454aeb828d","Colorado","Colorado","Rockies","COL","9ebc3cf3-9559-4b74-b8ad-f15f2c5eae71","Washington","Washington","Nationals","WAS","regularseason",9,0,"top",8,4,12,"84","48","win","loss",FALSE,"2017-04-25 05:40:00+00",8,4,1
1135,"65","79c4b12e-07da-4823-8ee7-7a82fa2c2099","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","b447b512-2b8d-4f7d-97b4-0fb5a5ebaaf9","mlb-2018-col-ari-2018-07-21-1710","09dc1f54-cf05-4486-8135-80bb0090fde1","Arizona","Arizona","Diamondbacks","ARI","0220ab72-3a17-4a65-8872-72454aeb828d","Colorado","Colorado","Rockies","COL","regularseason",8,30,"bottom",5,6,11,"56","65","loss","win",FALSE,"2018-07-22 05:10:00+00",5,6,1
1136,"38","3042d5b2-fa4b-4634-9a36-994b3e13a690","cb399a17-e581-4f1a-9535-ea3bcb09fa1f","Major League Baseball","MLB","cc39f607-f6cb-46e4-a854-1388bb481712","2018","57923583-3c32-44c8-bd33-07f97881d557","mlb-2018-chw-det-2018-05-26-1610","9ab4bef1-ea26-456b-a018-bf2bde1f6599","Detroit","Detroit","Tigers","DET","8572e355-63b6-440c-8cb0-8ef52144b993","Chi. White Sox","Chicago","White Sox","CHW","regularseason",7,0,"top",3,8,11,"38","83","loss","win",FALSE,"2018-05-27 01:10:00+00",4,8,1
